ledger_id,output_table,row_key,field,value,definition,denominator,rounding,source_path,source_sha256,source_record,period_role,population_boundary,claim_class,required_labels
PROT-0394,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__hist_gradient_boosting__007,average_precision_ci_lower,0.3540727437899495,Lower 2.5th percentile clustered-bootstrap AP bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[1],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0395,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__hist_gradient_boosting__007,average_precision_ci_upper,0.45888125171559535,Upper 97.5th percentile clustered-bootstrap AP bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[1],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0396,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__hist_gradient_boosting__007,roc_auc_ci_lower,0.7130166393498957,Lower 2.5th percentile clustered-bootstrap ROC-AUC bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[1],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0397,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__hist_gradient_boosting__007,roc_auc_ci_upper,0.7717672740886605,Upper 97.5th percentile clustered-bootstrap ROC-AUC bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[1],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0398,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__hist_gradient_boosting__007,f1_ci_lower,0.4137064522651536,Lower 2.5th percentile clustered-bootstrap F1 bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[1],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0399,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__hist_gradient_boosting__007,f1_ci_upper,0.4969987995198079,Upper 97.5th percentile clustered-bootstrap F1 bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[1],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0400,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__hist_gradient_boosting__007,bootstrap_replicates,2000,Requested clustered-bootstrap replicates.,economic_group_id clusters,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[1],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0401,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__hist_gradient_boosting__007,bootstrap_valid_replicates,2000,Valid non-degenerate clustered-bootstrap replicates.,requested bootstrap replicates,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[1],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0402,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,year,2023,Feature/prediction year.,not applicable,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[3],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0403,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,n,1575,Number of evaluable company-year observations.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[3],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0404,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,positive_n,300,Number of positive target labels.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[3],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0405,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,average_precision,0.39455055180134674,"Average precision, historically labelled PR-AUC.",aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[3],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0406,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,roc_auc,0.7279450980392157,ROC-AUC.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[3],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0407,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,brier_score,0.13776178303406936,Mean squared probabilistic forecast error.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[3],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0408,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,f1_frozen_threshold,0.43023255813953487,F1 at the frozen development threshold.,aligned available-label observations,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[3],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0409,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,precision_frozen_threshold,0.38144329896907214,Precision at the frozen development threshold.,predicted positives,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[3],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0410,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,recall_frozen_threshold,0.49333333333333335,Recall at the frozen development threshold.,positive labels,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[3],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0411,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,average_precision_ci_lower,0.3457289039477281,Lower 2.5th percentile clustered-bootstrap AP bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[3],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0412,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,average_precision_ci_upper,0.4519570837872619,Upper 97.5th percentile clustered-bootstrap AP bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[3],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0413,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,roc_auc_ci_lower,0.6946386019042912,Lower 2.5th percentile clustered-bootstrap ROC-AUC bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[3],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
PROT-0414,tables/02_protected_period_metrics.csv,holdout|2023|model_stage_v1__coarse__pytorch_mlp__epochs_200__003,roc_auc_ci_upper,0.7606730797630539,Upper 97.5th percentile clustered-bootstrap ROC-AUC bound.,economic_group_id clustered bootstrap,source precision; recommended display 4 decimals for metrics,reports/protected_period_extension_v1/holdout_report_v1_0_1.json,d69f75628687341d13976898e873b2cc849c1613c4ca131c766b59937ff88325,metric_rows[3],holdout,final temporal model-performance holdout 2023-2024,temporal_holdout_with_mandatory_prior_exposure_disclosure,temporal holdout; prior aggregate and label exposure disclosed; not fully unseen
